日期,沪深300,中证全指,中证500,300价值,300成长,中证红利,300SNLV,盈利质量,300动量,300能源,300原材料,300工业,300可选消费,300主要消费,300医药卫生,300信息技术,300通信服务,300公用事业,300房地产,300金融,北证50,创业板50,中证A50,上国改革
2005-09-14,0.02484827604484141,0.029769758950542125,0.04133125384538339,0.021903120710118795,0.019273545584001184,0.027182138226950148,0.02567924057995108,0.037194669772478095,0.017899961817487542,0.025949229543314134,0.026473287315963656,0.03123190426147948,0.03621008342723275,0.019602717633577127,0.043770209156159146,0.02303610054091676,0.00948670264349838,0.0035981606587596193,0.01472542918400288,,,,,
2005-09-21,-0.014504559018996388,-0.0065346592680010085,0.00659268786000089,-0.02058919820611016,-0.018590421802699875,-0.0181294888043938,-0.013864910157812549,0.004381992161541559,-0.01797030123886545,-0.02559550527796972,-0.014715232486790963,-0.015480962705308077,-0.007938697400103445,-0.016492697889484043,-0.02105179829537962,-0.011833340100000811,-0.022541689976887547,-0.004334607475810159,-0.02756050739639404,,,,,
2005-09-28,-0.05043597824175983,-0.0567103746011316,-0.06579813097379916,-0.050254949089770795,-0.04120762794419053,-0.04426199529923025,-0.0452394949030801,-0.08088349291960995,-0.036183205329313295,-0.039450937360897,-0.04984628217014064,-0.04803398897840305,-0.060767230836102915,-0.04258067519288722,-0.05256986673567077,-0.09320244747288298,-0.028588442059986452,-0.03760006284415396,-0.053018925377139925,,,,,
2005-10-05,0.013079065757331199,0.014884260377905578,0.017189481743846935,0.015896870068017765,0.014719986995041845,0.014493732326003483,0.013059049380790722,0.016696997486422394,0.01227519042926195,0.02448539713331188,0.014072518699099978,0.013902141351381347,0.013219733880634355,0.011107059509918082,0.004119616830114081,0.007597989669522409,0.018363120212822714,0.006961760345876256,0.016093695500523086,,,,,
2005-10-12,0.0058154600678106405,0.008288120733746407,0.015203925669696527,0.006161908899435353,0.005017048352170539,0.0030120983175516702,0.005573499865970666,0.0067228736604494355,0.00816165665708768,0.010051334918264043,0.007589339244926663,0.0031953426786164307,0.007841401693107208,0.005625960199938218,-0.002088191376931281,0.002808736137918544,-0.0016684929505442758,-0.00123158827820824,0.001694906163344001,,,,,
2005-10-19,-0.02215647297154366,-0.010203458008311683,0.009013470681458191,-0.025876745908336884,-0.028110902705086538,-0.0291705380054863,-0.027045288387180122,0.0003017508512854761,-0.024993527675658878,-0.014437472335772195,-0.01227207551331988,-0.04815107717480216,-0.01012239199216336,-0.009790350229158973,-0.01794434980124926,0.004035735228174131,-0.02160665468573475,-0.04724553751420291,0.0017910975224488812,,,,,
2005-10-26,-0.01962165565173013,-0.02526781980505355,-0.0296933065952405,-0.023775592075363727,-0.021392976346355175,-0.027016403528510424,-0.025247127247474466,-0.030346978412758796,-0.016667286235482193,-0.012416617132289809,-0.031184799026723886,-0.02813979939434408,-0.023716359169188128,-0.014042407297416015,0.023430091361165806,-0.032032430946818846,-0.0034672362626841924,-0.031526506116796194,-0.01135807880101447,,,,,
2005-11-02,-0.00587276800869041,-0.02071983875611849,-0.03748720943004635,-0.0009253325593492345,-0.004516822860654579,-0.011867750982148428,-0.005000987952545,-0.030475912422733176,0.0033186706955166123,0.0037370427338996315,-0.01958250677925999,0.005064544942677385,-0.02536438732829227,-0.012768208287825877,-0.030453353823901685,-0.021997756924431067,0.04468153449430057,0.005490249487151155,-0.043280810308893636,,,,,
2005-11-09,0.002896818621592523,0.009644108860819012,0.018243845892807142,-0.0009376950535147088,-0.003793724640690388,0.0017538454245966673,0.00011187809762502887,0.02032157102800025,-0.005894099979007361,0.012845728661965428,0.0008507978937337679,-0.007379619228072842,0.01694819012097737,0.0004737761196991208,0.017998041980862745,0.01604380928878868,0.004261530990209872,-0.0036909740446642303,0.02950367595119796,,,,,
2005-11-16,-0.02699765632536799,-0.0275143862264986,-0.03214142462779879,-0.023714857414311896,-0.02605442981640782,-0.024886436226843833,-0.028288009128231706,-0.03337453945506308,-0.028250958393796988,-0.007730724498871244,-0.024834544560913274,-0.03956586875005541,-0.038054067397635394,-0.03620315618530501,-0.03809022242194049,-0.03516335153707961,0.002426462172370414,-0.03641487523720499,-0.009682625067240158,,,,,
2005-11-23,0.01691925009404449,0.016326481721048447,0.016695818579621102,0.016691339966617535,0.01883010966637344,0.01623493802335929,0.011756850487974146,0.016272370755781695,0.016551835579342145,0.002471466757181018,0.02197060231339565,0.01908113945353218,0.01919164146274399,0.015504214975317288,0.005909430391611181,0.016910126085572186,-0.0038306958050741136,0.01559611184757781,0.021441873870677863,,,,,
2005-11-30,-0.0005907233493440689,-0.005067945831909171,-0.00876380584153813,-0.0008150644800120066,-0.004360081410895056,-0.005479386642950557,-0.004747654618793784,-0.007419811611155569,0.0006358359324041274,-0.008784877630702015,-0.004261813038542339,-0.010521231150089738,-0.0013009124372025394,-0.020465599351504715,0.008057765064678035,-0.006887463505908076,-0.0023152791229447134,0.0064569531632123756,-0.0010934061909035897,,,,,
2005-12-07,-0.0018965967422149843,-0.012678133551298987,-0.028746284632666375,0.0053965867097078846,0.0033043384053073055,0.0032529303380768315,-0.00036013067598805737,-0.02646243009760285,-0.0019610743181430745,0.02151768677528265,0.004286283891546949,-0.011075514874141934,-0.00780963929190992,-0.0009413444156812778,-0.06179592291869018,-0.020076243539459693,0.014831494235707066,0.002294751976994913,-0.03370182252763676,,,,,
2005-12-14,0.02631821030420456,0.028039485642811446,0.03058085886667472,0.022732260001847804,0.023781648717001724,0.024667835200794297,0.021401184284639774,0.030484510545469412,0.027827327863003903,0.03231899429956786,0.026060794044665103,0.02567259039861791,0.033565655098978686,0.014343143066445352,0.006458695624976807,0.030579838628227662,0.005176288128781792,0.016227320196931183,0.06499569937205218,,,,,
2005-12-21,0.014873407971138342,0.012271871854348193,0.007358694043264169,0.01933604171548442,0.015401952375797556,0.016437564403083638,0.018948470461772837,0.010718224939286536,0.01766213654446913,0.014779235174579686,0.013684923307597963,0.019714776456574157,0.0159860919244188,0.026994472487482657,0.013173228419864902,0.002123350320135886,0.027048942622004635,0.0028119388826777225,0.022307560341528365,,,,,
2005-12-28,0.014583672579438822,0.018346058839975532,0.025969118939164426,0.019160356507818666,0.017038061602720367,0.021344055140723794,0.017870830025192186,0.01882835974278918,0.014598118826168571,0.024900932444530843,0.01873980478872994,0.022242215961887357,0.01566253953804586,0.030951505332524887,0.008106665685156056,0.014364724929643469,-0.001628387676888443,0.006097972972972876,0.014770083932079903,,,,,
2006-01-04,0.016256491307292675,0.017237182499023618,0.012191165423972583,0.016620649172772062,0.02981500345373478,0.005814999775048291,0.01497951450178947,0.014253566994166356,0.028595145186690818,0.04037481689839262,0.008901886052345764,0.012330644812212244,0.008299037640645546,0.009332549193524997,0.012121544036437504,0.03034360616869991,0.09105012850646932,0.0025044352288690064,0.027583715380427254,,,,,
2006-01-11,0.04338259503242936,0.044802947166913576,0.04927462576233599,0.04115832469018321,0.0462790418474035,0.042029633771316854,0.045288467675027144,0.044494485250591076,0.04457886149429191,0.02299990410859598,0.055684831744299945,0.05301760507172015,0.04758971243076582,0.03759396700767037,0.033175512167260335,0.060906510672068315,0.006613933050286569,0.027703266612888466,0.0655954444169351,,,,,
2006-01-18,-0.0006080197029170176,0.006490047883077832,0.0232188855375266,-0.006452043575043254,-0.004909126285278065,-0.0021194739412019326,-0.0007937174213341613,0.019319312738459438,-0.006293637289139231,0.014828498334480189,0.0003682876821513581,-0.002550032890551668,0.00741108709369942,0.011841006013712185,0.009130294363250746,0.027527341146956097,-0.028262048998552336,-0.018898056960340748,-0.01027895370288634,,,,,
2006-01-25,0.028766303943237537,0.027491499861087343,0.029803257083686363,0.037482944678739916,0.030256844765089497,0.030614823736906382,0.035190630768251685,0.028852291302945643,0.03703219306148964,0.04320018383056956,0.04403813396340461,0.016384188457519766,0.022919970680349344,0.030608299291257524,-0.0038030268518490784,0.019468525777358137,0.05636959144975018,0.001782807534299824,0.05716365002230228,,,,,
2006-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2006-02-08,0.02751528973772288,0.025015129080023346,0.02263859216581454,0.030649021996059345,0.03074299006297032,0.026418421677349313,0.020706006192864113,0.030237263514681922,0.025162667513674464,0.03414654161528774,0.02929667455244478,0.024058616509391006,0.0297466738236567,0.057052497301973704,0.020048623773551988,0.012913063679708792,-0.03299998051517872,0.03470287836583097,0.05325768342511994,,,,,
2006-02-15,0.012436071163176798,0.011991287285919139,0.007720518753479677,0.01241946320078502,0.013155565207743525,0.007451875422535448,0.011457389594618173,0.008934191642397282,0.013849020840737358,0.03892873923257634,0.005218053801432587,0.006568242975447891,0.012745767858498347,0.04044179054618313,0.03758685949545604,0.011834100928502789,-0.01209993275016552,-0.000435328365782639,0.027128228157949685,,,,,
2006-02-22,-0.0020867963358731645,-0.009600011916228945,-0.025457641981159518,0.018081995583935084,0.008930651730211903,4.28870556774541e-05,-0.0039473903628406415,-0.027850449408760247,0.00440872126859726,0.02281530078369176,0.013940073706136813,-0.025946102774129454,-0.010286662319133888,-0.016420845624385394,-0.04198980540576025,-0.014744362091837493,0.0031512685385608474,-0.01999641966831167,0.019069318718311745,,,,,
2006-03-01,0.013301701531353904,0.012126984922733675,0.007562439536891619,0.005113716295427784,0.01238023319454351,0.010183977578599901,0.013675696102019907,0.009348353449050384,0.018949012168084423,0.005661586108774763,-0.0032132321955329335,0.01970666063853832,0.02110019943954966,0.030468410497259235,0.021085893545781165,0.00911303123320839,-0.009584226056590484,0.002633709850238475,-0.004598557789147195,,,,,
2006-03-08,-0.042450737835382446,-0.044107850008544225,-0.04735184802808179,-0.03829187671018763,-0.04680763703551605,-0.0395910539301374,-0.032387832914928416,-0.039620034249478686,-0.042473636485391375,-0.04144023730383439,-0.04002184290722055,-0.04303579578796368,-0.03788680439490877,-0.01768627210289042,-0.039229444587326245,-0.05872884234621578,-0.014272956826999916,-0.04023668317248974,-0.07515121100334499,,,,,
2006-03-15,0.013974112838298192,0.014143476357154627,0.01509913463778867,0.015776222147836805,0.017005288726158696,0.029485946072440594,0.011014252447543615,0.008584581297530036,0.01595912995226012,0.034317143078472334,0.023909573004018636,0.010552593997666948,0.02154472380404182,0.0020497915944435174,0.01918046571986398,-0.0038103660162167596,0.011957014104746921,0.005014846211382817,0.03583501626775831,,,,,
2006-03-22,0.019618094577294798,0.02253009462690847,0.030563140068380568,0.01672039544379933,0.020372915176386508,0.0039097820321774,0.012751373540236921,0.026044356144481196,0.026668231491805194,0.027068682791460352,0.01463901689708158,0.011887938381212493,0.019352095952989368,0.013683585932235953,0.01424880451074162,0.02144512254821973,-0.004080068121187885,0.006049808018673719,0.07394326777449889,,,,,
2006-03-29,0.019717452665174662,0.023502752023105478,0.03468110784786016,0.016180021232021113,0.02155504411554432,0.007311096463200384,0.011793031347268057,0.020655490893116468,0.024896128734419154,0.009318569975628854,0.019996568412234517,0.022606368802038146,0.022819646563233542,0.00616507397295063,0.011363316500875298,0.004300580546422905,0.019701239625658395,5.043881771404912e-05,0.07745322300525359,,,,,
2006-04-05,0.029491863948775343,0.033776955411587206,0.045065317677448924,0.01888545535650299,0.033473218941670435,0.02494605179028131,0.02503877738836935,0.03231602722009441,0.03711592291110333,0.03109136332006268,0.027582419485309595,0.027629363594189105,0.01771186195315444,0.01523048858650089,0.024013158810252344,0.02842899273686328,0.010191002127875048,0.030586798025139972,0.05854487570326494,,,,,
2006-04-12,0.02271492675622988,0.03314324844449157,0.04935654698177072,0.01388737659698025,0.013167063120209432,0.023671205637811665,0.020936902266136093,0.055209235676524804,0.01636750572366319,0.01088658151383215,0.0184837009771468,0.03537271074116055,0.05223691291556132,0.027292258322682006,0.10198651377568058,0.055014028824826644,-0.015326631275656144,0.01183245333086802,0.0023988011167961343,,,,,
2006-04-19,0.013095934190029412,0.008191419579412829,0.00020085821236204282,0.0272019044465428,0.02724879645220213,0.020062558618949122,0.008809829583664053,0.014254970634607123,0.015534162337490498,0.02149672669698277,0.03982783031689707,-0.0025451089326218312,-0.008807168300502655,0.10541025020421757,0.01226769925145832,-0.013344201825554736,-0.018155147693616258,0.0014483251557151355,-0.00555857579344321,,,,,
2006-04-26,0.013935578240583446,0.011183024834793498,0.015330619249306343,-0.0029295683841852327,0.017669305484431463,-0.013264444102176198,0.0012641182162334008,0.012415042530739662,0.04546283364758641,0.06464729075298914,0.00421666617415406,0.01144906003266244,0.022369264480581075,0.08698686609852291,-0.004982591386086255,0.006847035328800377,-0.0065855341311711335,-0.02256280638487984,-0.006101727756027686,,,,,
2006-05-03,0.004408262940174712,0.003954731329363748,0.012381834282554793,-0.005913488739904715,-0.006520999391620874,0.003661045810372965,0.002006230224381511,0.0024712389256555944,-0.0021772629351650696,-0.014392555655631911,-0.022796620911955556,0.017061747159815344,0.009171252292813126,0.0162232510709015,0.004304771979313671,0.006723730814639728,0.005323718090980867,0.012542411964291622,-0.017493289887311914,,,,,
2006-05-10,0.0904280977112315,0.09505998052754272,0.09467958750985139,0.06753834659165836,0.07534464111862804,0.0636036740830106,0.07894631579415234,0.09118807785616023,0.09797549076101553,0.08132157990572297,0.08077274991023975,0.09815366545392035,0.10240581625908773,0.11983337333818533,0.09743210887936371,0.06889333231694805,0.017289023015671034,0.10220060566133382,0.10353685672576773,,,,,
2006-05-17,0.05735896815352315,0.05815478169015531,0.06229187031771599,0.050404080742042945,0.06046958760996013,0.06708908434322192,0.06306742350595629,0.07713179684471716,0.03775007522374696,0.04400574740682095,0.0780539034453196,0.044543575094728505,0.07882377863312429,0.0811587829708853,0.05067951113411806,0.08881824365838686,0.0173653749435152,0.09137129504366004,-0.038961435098523345,,,,,
2006-05-24,-0.012691807639849229,-0.0042204745046723335,0.00842692875293305,-0.002318335031747387,-0.016654106459587092,-0.0024021492695972535,-0.006581432880815252,0.02872900849885296,-0.033652670990059086,-0.023515969001129067,0.006131298049873557,-0.00422486258790522,-0.013741515753282418,-0.03332962407284468,-0.002338691601432741,-0.026408401917588198,0.01513923428046593,-0.03446721523922869,0.008967156619542394,,,,,
2006-05-31,0.04223989845246434,0.054957432520045035,0.06576159905795187,0.024007212770847053,0.035782712118547666,0.034114819092810666,0.042230942053858245,0.05758244941925961,0.051206815945740614,0.014046457202224971,0.023992396413984318,0.06271801763578488,0.05801587510283479,0.1013193184690031,0.06382681090613129,0.03554961006432533,0.028106413799581675,0.015718807480789243,0.03260612221583892,,,,,
2006-06-07,-0.008853478217271116,-0.00024949275920638225,0.00928151317974879,-0.007018735169828649,-0.024563253415782804,-0.0007909242946584349,-0.0008663824882204629,0.012666859979687528,-0.03576679643808989,-0.044379626049281806,-0.014517028514971164,0.026839499908548614,0.014626465043121373,-0.04894857048115986,0.01684126218814863,0.01800791078750552,0.011764734169423585,-0.012777555626031112,-0.051326698637626955,,,,,
2006-06-14,-0.05509455897312321,-0.05476631741196769,-0.053203959364417686,-0.0672294556272458,-0.04921480933177713,-0.058190028479699674,-0.05592169950725079,-0.0484566284684852,-0.05132821037957469,-0.08558829807909807,-0.07419482431818547,-0.053639626594958245,-0.0619421800665928,0.012186695064811515,-0.012183198628459513,-0.07693044033184426,-0.02922074064216229,-0.03542546406007785,-0.06700930741161992,,,,,
2006-06-21,0.039129571443589084,0.04386516644536065,0.050689385306621704,0.029460006875727363,0.030401017478272507,0.024277004210836894,0.03418874632005764,0.04363552781205393,0.04826376353585937,0.0553954703832753,0.028948509427776825,0.030890007852534263,0.03576924296487238,0.0724045489037104,0.058057311512088594,0.04713130555710676,0.029867735941894846,0.021278598320301434,0.055201610054507855,,,,,
2006-06-28,0.02002143213096086,0.02510972253217303,0.03477285473920344,0.017719374832774415,0.013435420586266122,0.013886482028583114,0.0138456757679577,0.022696449477796143,0.021747068749188747,-0.005328517638747088,0.01656759001175767,0.018183210273062356,0.02779718642627138,0.047295237075536845,0.0007986097441634588,0.03240714877019424,0.004611340093462868,0.011753946930007864,-0.0011004216280061652,,,,,
2006-07-05,0.02670144086396742,0.025263868278116552,0.024065382609661956,0.026871401151631558,0.033735629002195955,0.0220446205359901,0.01964483024808139,0.021294501683158273,0.03130637154021665,0.02262811395873321,0.03664124298354854,0.044141040003239373,0.01791170822645549,-0.03554502106342816,0.008292544951512992,0.02812103383477127,0.028877868266760087,0.020588530681932227,0.0445775036391729,,,,,
2006-07-12,0.017159120791838234,0.02896055546511711,0.04584432497412094,0.007994456047816678,0.011469711927251103,0.006556372919399145,0.013174521588587451,0.038310540670267956,0.023244546490735374,0.011611414401724307,0.009120823604910067,0.035846847612118315,0.032216976179369805,-0.0033563233223569133,0.029703871590993636,0.024373380670196454,-0.004433743362607934,0.004270355130605141,0.05006572875003501,,,,,
2006-07-19,-0.048971587861307175,-0.04902367092852278,-0.05175942451923532,-0.04272990119128117,-0.04851958008881141,-0.042496972365958285,-0.0423959605801264,-0.05411764391512208,-0.05018883611785674,-0.029987535272611776,-0.056559498520341145,-0.06819648517304944,-0.04216887560782023,-0.03908434787936643,-0.062159348619533206,-0.051989210271261355,-0.05359663124048619,-0.03599783060487827,0.00807387920674496,,,,,
2006-07-26,0.0165381414701804,0.018791805528682204,0.024797298207335006,0.009893010256093238,0.015368063735265114,0.010810415294720155,0.01320595941629854,0.02475150326926623,0.02463845017726851,0.009307617759225728,0.009045499991804595,0.011505995974623318,0.02178810437398604,0.04596164789645707,0.04029695122889665,0.03131620697470483,0.009269835691064099,0.007356365312562563,-0.0016879499645624518,,,,,
2006-08-02,-0.07155448586756608,-0.07394404320916426,-0.07878857574687248,-0.060542607788677816,-0.06933813186210935,-0.061248464341704056,-0.06280402057477219,-0.07595660803881554,-0.07971296537574746,-0.05768203521581394,-0.0705620067288929,-0.08036156747330248,-0.08940367449238473,-0.0586326599156195,-0.044990134310224805,-0.08101548839564698,-0.04724386598760866,-0.07002982538889146,-0.08051714313293823,,,,,
2006-08-09,-0.018483031585547427,-0.022112588861480487,-0.02566224279798701,-0.00913212244571826,-0.013613120417717783,-0.014739189058189939,-0.016539678511509615,-0.02767555472683192,-0.01685468768201004,0.011747706015221793,-0.017841577626264038,-0.026264317343704602,-0.0405621595729353,-0.015553119971261853,-0.032581123628576014,-0.03674360573923885,-0.007330358547939286,-0.022296015180265694,-0.011583488829662869,,,,,
2006-08-16,0.01741371497244093,0.018445635258191873,0.02083074039637145,0.02247305461652571,0.022399999999999975,0.018582206698538828,0.015593160635768433,0.016676331882016893,0.016042654028435965,0.02080100095042181,0.014435567102031976,0.011285461123983875,0.019591973648541705,-0.0200225396305288,0.012423740212326395,0.014765883038663219,0.02441381779130114,0.01817698493811104,0.07455875122699962,,,,,
2006-08-23,0.010138330226626024,0.010694497635740374,0.008894873390146385,0.0043667669113633956,0.011830518767663945,-0.00023929117125331967,0.00315181335134751,0.014336977057215039,0.018934304028876747,-5.387658893851732e-05,0.01019790648008878,0.005820996524528832,0.00301258399371096,0.0076080348548559495,0.005885551041388659,0.014136192481970955,0.03895786220977571,0.006321750217357813,0.008565771349862139,,,,,
2006-08-30,0.033231225853070034,0.03551040615419776,0.03719935027314847,0.022162525184687754,0.02927857739201367,0.031231678315689626,0.02566195212556388,0.03595395965146908,0.040513773098220796,0.021622513545641153,0.021971892126539716,0.029337314746942678,0.05667814684714578,0.020771349238970505,0.029463906665199158,0.041589314370221064,0.026078328680635865,0.024493394289744508,0.08446233780193046,,,,,
2006-09-06,0.008786953047892121,0.012485771920436761,0.0215753131264671,0.015792984938845622,0.010752185760689592,0.0066478431773366875,0.006483299819298516,0.020892898941784477,0.01024595365207781,-0.004176280572219637,0.026341834307462175,0.002124272996314458,0.0064789398360955985,0.00016377454771143718,0.010991192917677584,0.004007723426804777,0.0008054300973305839,-0.008698666679779365,0.008318381042195622,,,,,
2006-09-13,0.0029016080909580744,-0.0018888176546332236,-0.00912914988041369,0.013479626320000326,0.007180010613768051,0.00319409072063781,0.008007134762103352,-0.0032873359496984333,0.0003986466115035725,0.02723980762165157,-0.014849426074648675,0.0024619931072245027,-0.01564660126628814,-0.004381790759949378,-0.003548362729916321,-0.013258948160220552,0.015665173297149337,0.005959954463269135,0.014195305430354743,,,,,
2006-09-20,0.022400567865079823,0.02350387303505097,0.02391080251667721,0.020249982817363232,0.02422846022508196,0.02104339831905855,0.02128062373709083,0.02621042574300736,0.021853202468614885,0.007519111948895096,0.01981410492044322,0.024969124956071953,0.016449076173977506,0.03133555757259465,0.0030682578397871474,0.01933490370664015,0.02444827832432317,0.03339299891024039,0.02887836054264703,,,,,
2006-09-27,-0.00857852714685814,-0.0041529922522515195,0.0012712740017026825,-0.016262243839344825,-0.0098962693161877,-0.020332976759362187,-0.007902850549492246,-0.002557949239835211,-0.006837508806999515,-0.005163491921349905,-0.02704795801510984,-0.00895752230074287,0.008252732541573105,0.005509552689069386,-0.00472906590084643,0.004616772945511105,0.0176186889411023,-0.03232109710882802,-0.00552878055132644,,,,,
2006-10-04,0.024205715584675325,0.02189056502722475,0.020104874899698588,0.024320189083111288,0.025099300101744104,0.01527007200795949,0.01951030711621904,0.016692748367882926,0.031722201416511275,0.015860207708122243,0.01616297186986637,0.025875924457878563,0.021876921873722255,0.02226326942133383,0.036850507899927276,0.029501387103658017,0.02713487453351937,0.014056031815301573,0.01915393916430297,,,,,
2006-10-11,0.026429447193907274,0.027062675136090952,0.02678801199641967,0.03556638804419254,0.028297688218568595,0.027674426330257962,0.02638552526999871,0.030249853537873905,0.026819537390164294,0.019158530989414224,0.031174285589288697,0.02181043154515283,0.014703170931102294,0.039507926898262324,0.02663363780669359,0.018067570205863248,0.042379407664905555,0.02567032667788305,-0.02658081129769907,,,,,
2006-10-18,-0.005574921398316612,-0.005230454683851082,-0.005223817074977655,0.00141658735253114,-0.006620833211679611,0.0026567535078236837,0.004584264094425583,-0.012715579085373241,-0.013098450953612839,-0.0036469605556916918,0.01666952876407901,-0.005808646585345856,-0.008649845807841672,-0.027627533271988747,-0.04346608742795188,-0.021944538487581045,-0.031788812005621225,0.0004906957449331006,0.005000203602786524,,,,,
2006-10-25,0.014351247843104042,0.006206953155457606,-0.0049818725756153315,0.01995520485673663,0.028739725932662274,0.011431046989602622,0.009331640518726703,-0.010870115914127232,0.03046900395439045,0.03643792199130802,0.011877367226653446,0.006087289723881062,-0.0007971406685262084,0.028189770576559026,0.014255271150321658,-0.020776347448888344,-0.009352706593999338,-0.008605472720509266,0.03453247863725517,,,,,
2006-11-01,0.017517564240865147,0.004289176117921789,-0.017468118176143133,0.037172009029345254,0.028084723060194383,0.04584293748617907,0.029958939433418097,-0.009493385093376938,0.0006860275482936107,0.029842151870377975,0.04828133377061805,0.030731202380211764,-0.0037916020600289313,-0.014857224952774861,-0.026593310037150153,-0.007759603095930823,0.0914774915497838,0.025928183067455368,-0.0023850425688232146,,,,,
2006-11-08,0.022897443172647414,0.010462247581144446,-0.012793062927995313,0.03866043103838557,0.039458455663591296,0.030093492125174315,0.023827261513660103,-0.003664733371255391,0.01768064356685639,0.01684569813513348,0.04016763209364038,0.012107808704305167,0.01333414398999433,0.03414567453942641,-0.019133515377439347,-0.004207856658827391,0.030538263505868413,0.038665281382054495,0.0176462943458755,,,,,
2006-11-15,0.005648957409418953,-0.010152972796463211,-0.033954377243129996,0.003314122486748561,0.014504537090914926,-0.019690732706809988,-0.0022749580794240165,-0.034223907975015955,0.03434545747078732,-0.002578529577715538,-0.03767274403894605,-0.024469944387311426,0.0038862346380590385,0.007544509078089234,-0.012851119539477485,-0.028293507929637696,0.0007823409017004845,-0.03069939354792406,0.08632370958751756,,,,,
2006-11-22,0.06924994095388781,0.049702081874194226,0.013371833154600665,0.07322790573335691,0.08127820329781899,0.07495746197987585,0.06326335763780344,0.017905732210235614,0.07359880676515296,0.10592968440749928,0.06550105556304153,0.076614815693133,0.06356470540019932,0.03533516743063103,0.05349547036968394,0.022714048105789475,0.027846001234711926,0.06097634340928848,0.11382450331125837,,,,,
