日期,风格因子,风格指数名称,风格收益,沪深300收益,中证全指收益,相对沪深300超额收益,相对中证全指超额收益,主口径超额收益,阶段编号,阶段名称,市场状态,阶段细分,阶段事件,市场26周收益,市场52周收益,市场26周年化波动率,市场52周最大回撤,波动环境,10年期国债收益率,13周利率变化bp,26周利率变化bp,利率方向,利率水平
2005-07-06,价值,300价值,,,,,,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.536,,,,中利率
2005-07-06,成长,300成长,,,,,,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.536,,,,中利率
2005-07-06,红利,中证红利,,,,,,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.536,,,,中利率
2005-07-06,低波,300SNLV,,,,,,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.536,,,,中利率
2005-07-06,质量,盈利质量,,,,,,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.536,,,,中利率
2005-07-06,规模,中证500,,,,,,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.536,,,,中利率
2005-07-06,动量,300动量,,,,,,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.536,,,,中利率
2005-07-13,价值,300价值,0.0005363196231771283,0.0013704011081348,-0.004729133912628747,-0.0008340814849576716,0.005265453535805875,-0.0008340814849576716,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2273,,,,中利率
2005-07-13,成长,300成长,0.006820940841511414,0.0013704011081348,-0.004729133912628747,0.005450539733376614,0.01155007475414016,0.005450539733376614,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2273,,,,中利率
2005-07-13,红利,中证红利,-0.0022027891951833523,0.0013704011081348,-0.004729133912628747,-0.0035731903033181522,0.0025263447174453946,-0.0035731903033181522,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2273,,,,中利率
2005-07-13,低波,300SNLV,-0.0047236195307910345,0.0013704011081348,-0.004729133912628747,-0.0060940206389258345,5.5143818377123566e-06,-0.0060940206389258345,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2273,,,,中利率
2005-07-13,质量,盈利质量,-0.013515539256364173,0.0013704011081348,-0.004729133912628747,-0.014885940364498973,-0.008786405343735426,-0.014885940364498973,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2273,,,,中利率
2005-07-13,规模,中证500,-0.012610348951265005,0.0013704011081348,-0.004729133912628747,-0.013980750059399805,-0.007881215038636258,-0.013980750059399805,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2273,,,,中利率
2005-07-13,动量,300动量,0.008193547300899606,0.0013704011081348,-0.004729133912628747,0.006823146192764806,0.012922681213528353,0.006823146192764806,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2273,,,,中利率
2005-07-20,价值,300价值,-0.006918893093633693,-0.010535288201480086,-0.023817931869489883,0.003616395107846393,0.01689903877585619,0.003616395107846393,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3833,,,,中利率
2005-07-20,成长,300成长,-0.0006650397288949783,-0.010535288201480086,-0.023817931869489883,0.009870248472585108,0.023152892140594905,0.009870248472585108,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3833,,,,中利率
2005-07-20,红利,中证红利,-0.017440754286197513,-0.010535288201480086,-0.023817931869489883,-0.0069054660847174265,0.0063771775832923705,-0.0069054660847174265,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3833,,,,中利率
2005-07-20,低波,300SNLV,-0.018200825372872043,-0.010535288201480086,-0.023817931869489883,-0.007665537171391956,0.005617106496617841,-0.007665537171391956,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3833,,,,中利率
2005-07-20,质量,盈利质量,-0.035015643613254044,-0.010535288201480086,-0.023817931869489883,-0.024480355411773957,-0.01119771174376416,-0.024480355411773957,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3833,,,,中利率
2005-07-20,规模,中证500,-0.040389469888207796,-0.010535288201480086,-0.023817931869489883,-0.02985418168672771,-0.016571538018717913,-0.02985418168672771,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3833,,,,中利率
2005-07-20,动量,300动量,-0.001998341209803467,-0.010535288201480086,-0.023817931869489883,0.00853694699167662,0.021819590659686416,0.00853694699167662,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3833,,,,中利率
2005-07-27,价值,300价值,0.05000469362371196,0.055511671371382576,0.055216051575894154,-0.005506977747670616,-0.005211357952182194,-0.005506977747670616,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.5569,,,,高利率
2005-07-27,成长,300成长,0.04796680690018351,0.055511671371382576,0.055216051575894154,-0.007544864471199064,-0.007249244675710642,-0.007544864471199064,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.5569,,,,高利率
2005-07-27,红利,中证红利,0.05353684999969266,0.055511671371382576,0.055216051575894154,-0.0019748213716899166,-0.0016792015762014945,-0.0019748213716899166,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.5569,,,,高利率
2005-07-27,低波,300SNLV,0.05420380913829459,0.055511671371382576,0.055216051575894154,-0.0013078622330879863,-0.0010122424375995642,-0.0013078622330879863,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.5569,,,,高利率
2005-07-27,质量,盈利质量,0.05646243008630081,0.055511671371382576,0.055216051575894154,0.0009507587149182317,0.0012463785104066538,0.0009507587149182317,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.5569,,,,高利率
2005-07-27,规模,中证500,0.0520516474867585,0.055511671371382576,0.055216051575894154,-0.003460023884624075,-0.003164404089135653,-0.003460023884624075,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.5569,,,,高利率
2005-07-27,动量,300动量,0.044375034859724494,0.055511671371382576,0.055216051575894154,-0.011136636511658082,-0.01084101671616966,-0.011136636511658082,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.5569,,,,高利率
2005-08-03,价值,300价值,0.021177088513524955,0.027328283940785347,0.03142973458587006,-0.006151195427260392,-0.010252646072345106,-0.006151195427260392,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2242,,,,中利率
2005-08-03,成长,300成长,0.02628164067676808,0.027328283940785347,0.03142973458587006,-0.0010466432640172663,-0.005148093909101981,-0.0010466432640172663,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2242,,,,中利率
2005-08-03,红利,中证红利,0.02775378977955678,0.027328283940785347,0.03142973458587006,0.0004255058387714339,-0.0036759448063132805,0.0004255058387714339,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2242,,,,中利率
2005-08-03,低波,300SNLV,0.02198967156006182,0.027328283940785347,0.03142973458587006,-0.005338612380723529,-0.009440063025808243,-0.005338612380723529,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2242,,,,中利率
2005-08-03,质量,盈利质量,0.043636344278352945,0.027328283940785347,0.03142973458587006,0.016308060337567598,0.012206609692482884,0.016308060337567598,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2242,,,,中利率
2005-08-03,规模,中证500,0.03777953010635282,0.027328283940785347,0.03142973458587006,0.010451246165567474,0.006349795520482759,0.010451246165567474,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2242,,,,中利率
2005-08-03,动量,300动量,0.02038761842709591,0.027328283940785347,0.03142973458587006,-0.006940665513689437,-0.011042116158774151,-0.006940665513689437,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2242,,,,中利率
2005-08-10,价值,300价值,0.0286555371340087,0.028173698866619468,0.0404582078257385,0.0004818382673892341,-0.0118026706917298,0.0004818382673892341,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2313,,,,中利率
2005-08-10,成长,300成长,0.02402673044381265,0.028173698866619468,0.0404582078257385,-0.004146968422806818,-0.016431477381925852,-0.004146968422806818,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2313,,,,中利率
2005-08-10,红利,中证红利,0.03244889674886542,0.028173698866619468,0.0404582078257385,0.004275197882245951,-0.008009311076873082,0.004275197882245951,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2313,,,,中利率
2005-08-10,低波,300SNLV,0.028524444662250792,0.028173698866619468,0.0404582078257385,0.00035074579563132424,-0.01193376316348771,0.00035074579563132424,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2313,,,,中利率
2005-08-10,质量,盈利质量,0.056004998852304366,0.028173698866619468,0.0404582078257385,0.0278312999856849,0.015546791026565865,0.0278312999856849,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2313,,,,中利率
2005-08-10,规模,中证500,0.060891222532869715,0.028173698866619468,0.0404582078257385,0.03271752366625025,0.020433014707131214,0.03271752366625025,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2313,,,,中利率
2005-08-10,动量,300动量,0.017015285494089705,0.028173698866619468,0.0404582078257385,-0.011158413372529763,-0.023442922331648797,-0.011158413372529763,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2313,,,,中利率
2005-08-17,价值,300价值,0.010074789620945213,0.010643588180564212,0.022835270024358367,-0.0005687985596189993,-0.012760480403413155,-0.0005687985596189993,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3434,,,,中利率
2005-08-17,成长,300成长,0.019341008086338318,0.010643588180564212,0.022835270024358367,0.008697419905774106,-0.003494261938020049,0.008697419905774106,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3434,,,,中利率
2005-08-17,红利,中证红利,0.017766999901019487,0.010643588180564212,0.022835270024358367,0.007123411720455275,-0.0050682701233388805,0.007123411720455275,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3434,,,,中利率
2005-08-17,低波,300SNLV,0.020768921265511775,0.010643588180564212,0.022835270024358367,0.010125333084947563,-0.0020663487588465923,0.010125333084947563,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3434,,,,中利率
2005-08-17,质量,盈利质量,0.029764593079562696,0.010643588180564212,0.022835270024358367,0.019121004898998484,0.006929323055204328,0.019121004898998484,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3434,,,,中利率
2005-08-17,规模,中证500,0.03163958360753072,0.010643588180564212,0.022835270024358367,0.020995995426966507,0.008804313583172352,0.020995995426966507,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3434,,,,中利率
2005-08-17,动量,300动量,0.01720664181005538,0.010643588180564212,0.022835270024358367,0.006563053629491167,-0.005628628214302989,0.006563053629491167,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3434,,,,中利率
2005-08-24,价值,300价值,-0.013068229693292799,-0.017748254671185126,-0.018092380453090362,0.0046800249778923275,0.005024150759797563,0.0046800249778923275,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3213,,,,中利率
2005-08-24,成长,300成长,-0.007559200420614198,-0.017748254671185126,-0.018092380453090362,0.010189054250570928,0.010533180032476164,0.010189054250570928,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3213,,,,中利率
2005-08-24,红利,中证红利,-0.010811248885646996,-0.017748254671185126,-0.018092380453090362,0.006937005785538131,0.007281131567443366,0.006937005785538131,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3213,,,,中利率
2005-08-24,低波,300SNLV,-0.023987220646124907,-0.017748254671185126,-0.018092380453090362,-0.006238965974939781,-0.005894840193034545,-0.006238965974939781,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3213,,,,中利率
2005-08-24,质量,盈利质量,-0.025074289413260176,-0.017748254671185126,-0.018092380453090362,-0.007326034742075049,-0.006981908960169814,-0.007326034742075049,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3213,,,,中利率
2005-08-24,规模,中证500,-0.0248273242980227,-0.017748254671185126,-0.018092380453090362,-0.007079069626837575,-0.0067349438449323396,-0.007079069626837575,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3213,,,,中利率
2005-08-24,动量,300动量,-0.008588066255856064,-0.017748254671185126,-0.018092380453090362,0.009160188415329062,0.009504314197234298,0.009160188415329062,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3213,,,,中利率
2005-08-31,价值,300价值,-0.013161229733227087,-0.00814435766226762,0.001905622010928143,-0.005016872070959466,-0.01506685174415523,-0.005016872070959466,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.5608,,,,高利率
2005-08-31,成长,300成长,-0.018087573460478734,-0.00814435766226762,0.001905622010928143,-0.009943215798211114,-0.019993195471406877,-0.009943215798211114,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.5608,,,,高利率
2005-08-31,红利,中证红利,-0.0125898494680039,-0.00814435766226762,0.001905622010928143,-0.004445491805736279,-0.014495471478932043,-0.004445491805736279,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.5608,,,,高利率
2005-08-31,低波,300SNLV,-0.0017084161414770982,-0.00814435766226762,0.001905622010928143,0.006435941520790522,-0.003614038152405241,0.006435941520790522,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.5608,,,,高利率
2005-08-31,质量,盈利质量,0.020948705981976623,-0.00814435766226762,0.001905622010928143,0.029093063644244244,0.01904308397104848,0.029093063644244244,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.5608,,,,高利率
2005-08-31,规模,中证500,0.016091639284410375,-0.00814435766226762,0.001905622010928143,0.024235996946677996,0.014186017273482232,0.024235996946677996,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.5608,,,,高利率
2005-08-31,动量,300动量,-0.013865039127783474,-0.00814435766226762,0.001905622010928143,-0.005720681465515853,-0.015770661138711617,-0.005720681465515853,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.5608,,,,高利率
2005-09-07,价值,300价值,0.018203201038174743,0.024584822252875504,0.03328920850258066,-0.006381621214700761,-0.015086007464405915,-0.006381621214700761,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.4427,,,,中利率
2005-09-07,成长,300成长,0.01777808339460374,0.024584822252875504,0.03328920850258066,-0.006806738858271766,-0.01551112510797692,-0.006806738858271766,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.4427,,,,中利率
2005-09-07,红利,中证红利,0.01974786894495484,0.024584822252875504,0.03328920850258066,-0.004836953307920666,-0.01354133955762582,-0.004836953307920666,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.4427,,,,中利率
2005-09-07,低波,300SNLV,0.025036662062284165,0.024584822252875504,0.03328920850258066,0.00045183980940866064,-0.008252546440296493,0.00045183980940866064,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.4427,,,,中利率
2005-09-07,质量,盈利质量,0.035853813709088245,0.024584822252875504,0.03328920850258066,0.01126899145621274,0.0025646052065075864,0.01126899145621274,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.4427,,,,中利率
2005-09-07,规模,中证500,0.04633963032497013,0.024584822252875504,0.03328920850258066,0.021754808072094622,0.013050421822389469,0.021754808072094622,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.4427,,,,中利率
2005-09-07,动量,300动量,0.016463684418880797,0.024584822252875504,0.03328920850258066,-0.008121137833994707,-0.01682552408369986,-0.008121137833994707,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.4427,,,,中利率
2005-09-14,价值,300价值,0.021903120710118795,0.02484827604484141,0.029769758950542125,-0.0029451553347226156,-0.00786663824042333,-0.0029451553347226156,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3046,,,,中利率
2005-09-14,成长,300成长,0.019273545584001184,0.02484827604484141,0.029769758950542125,-0.005574730460840227,-0.01049621336654094,-0.005574730460840227,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3046,,,,中利率
2005-09-14,红利,中证红利,0.027182138226950148,0.02484827604484141,0.029769758950542125,0.002333862182108737,-0.002587620723591977,0.002333862182108737,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3046,,,,中利率
2005-09-14,低波,300SNLV,0.02567924057995108,0.02484827604484141,0.029769758950542125,0.0008309645351096684,-0.004090518370591045,0.0008309645351096684,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3046,,,,中利率
2005-09-14,质量,盈利质量,0.037194669772478095,0.02484827604484141,0.029769758950542125,0.012346393727636684,0.0074249108219359705,0.012346393727636684,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3046,,,,中利率
2005-09-14,规模,中证500,0.04133125384538339,0.02484827604484141,0.029769758950542125,0.016482977800541976,0.011561494894841262,0.016482977800541976,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3046,,,,中利率
2005-09-14,动量,300动量,0.017899961817487542,0.02484827604484141,0.029769758950542125,-0.006948314227353869,-0.011869797133054583,-0.006948314227353869,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3046,,,,中利率
2005-09-21,价值,300价值,-0.02058919820611016,-0.014504559018996388,-0.0065346592680010085,-0.006084639187113772,-0.014054538938109151,-0.006084639187113772,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3698,,,,中利率
2005-09-21,成长,300成长,-0.018590421802699875,-0.014504559018996388,-0.0065346592680010085,-0.004085862783703487,-0.012055762534698866,-0.004085862783703487,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3698,,,,中利率
2005-09-21,红利,中证红利,-0.0181294888043938,-0.014504559018996388,-0.0065346592680010085,-0.0036249297853974127,-0.011594829536392792,-0.0036249297853974127,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3698,,,,中利率
2005-09-21,低波,300SNLV,-0.013864910157812549,-0.014504559018996388,-0.0065346592680010085,0.0006396488611838391,-0.00733025088981154,0.0006396488611838391,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3698,,,,中利率
2005-09-21,质量,盈利质量,0.004381992161541559,-0.014504559018996388,-0.0065346592680010085,0.018886551180537947,0.010916651429542568,0.018886551180537947,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3698,,,,中利率
2005-09-21,规模,中证500,0.00659268786000089,-0.014504559018996388,-0.0065346592680010085,0.021097246878997278,0.013127347128001898,0.021097246878997278,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3698,,,,中利率
2005-09-21,动量,300动量,-0.01797030123886545,-0.014504559018996388,-0.0065346592680010085,-0.0034657422198690613,-0.01143564197086444,-0.0034657422198690613,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3698,,,,中利率
2005-09-28,价值,300价值,-0.050254949089770795,-0.05043597824175983,-0.0567103746011316,0.0001810291519890317,0.006455425511360802,0.0001810291519890317,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.206,,,,中利率
2005-09-28,成长,300成长,-0.04120762794419053,-0.05043597824175983,-0.0567103746011316,0.009228350297569299,0.015502746656941069,0.009228350297569299,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.206,,,,中利率
2005-09-28,红利,中证红利,-0.04426199529923025,-0.05043597824175983,-0.0567103746011316,0.006173982942529577,0.012448379301901347,0.006173982942529577,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.206,,,,中利率
2005-09-28,低波,300SNLV,-0.0452394949030801,-0.05043597824175983,-0.0567103746011316,0.005196483338679725,0.011470879698051495,0.005196483338679725,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.206,,,,中利率
2005-09-28,质量,盈利质量,-0.08088349291960995,-0.05043597824175983,-0.0567103746011316,-0.030447514677850118,-0.024173118318478348,-0.030447514677850118,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.206,,,,中利率
2005-09-28,规模,中证500,-0.06579813097379916,-0.05043597824175983,-0.0567103746011316,-0.015362152732039336,-0.009087756372667566,-0.015362152732039336,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.206,,,,中利率
2005-09-28,动量,300动量,-0.036183205329313295,-0.05043597824175983,-0.0567103746011316,0.014252772912446532,0.020527169271818302,0.014252772912446532,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.206,,,,中利率
2005-10-05,价值,300价值,0.015896870068017765,0.013079065757331199,0.014884260377905578,0.002817804310686567,0.0010126096901121873,0.002817804310686567,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.206,-33.00000000000001,,利率下行,中利率
2005-10-05,成长,300成长,0.014719986995041845,0.013079065757331199,0.014884260377905578,0.0016409212377106464,-0.00016427338286373327,0.0016409212377106464,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.206,-33.00000000000001,,利率下行,中利率
2005-10-05,红利,中证红利,0.014493732326003483,0.013079065757331199,0.014884260377905578,0.0014146665686722848,-0.00039052805190209483,0.0014146665686722848,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.206,-33.00000000000001,,利率下行,中利率
2005-10-05,低波,300SNLV,0.013059049380790722,0.013079065757331199,0.014884260377905578,-2.0016376540477054e-05,-0.0018252109971148567,-2.0016376540477054e-05,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.206,-33.00000000000001,,利率下行,中利率
2005-10-05,质量,盈利质量,0.016696997486422394,0.013079065757331199,0.014884260377905578,0.003617931729091195,0.0018127371085168154,0.003617931729091195,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.206,-33.00000000000001,,利率下行,中利率
2005-10-05,规模,中证500,0.017189481743846935,0.013079065757331199,0.014884260377905578,0.004110415986515736,0.0023052213659413567,0.004110415986515736,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.206,-33.00000000000001,,利率下行,中利率
2005-10-05,动量,300动量,0.01227519042926195,0.013079065757331199,0.014884260377905578,-0.0008038753280692479,-0.0026090699486436275,-0.0008038753280692479,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.206,-33.00000000000001,,利率下行,中利率
2005-10-12,价值,300价值,0.006161908899435353,0.0058154600678106405,0.008288120733746407,0.00034644883162471274,-0.0021262118343110537,0.00034644883162471274,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.0104,-21.689999999999987,,利率下行,中利率
2005-10-12,成长,300成长,0.005017048352170539,0.0058154600678106405,0.008288120733746407,-0.0007984117156401016,-0.003271072381575868,-0.0007984117156401016,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.0104,-21.689999999999987,,利率下行,中利率
2005-10-12,红利,中证红利,0.0030120983175516702,0.0058154600678106405,0.008288120733746407,-0.0028033617502589703,-0.005276022416194737,-0.0028033617502589703,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.0104,-21.689999999999987,,利率下行,中利率
2005-10-12,低波,300SNLV,0.005573499865970666,0.0058154600678106405,0.008288120733746407,-0.0002419602018399747,-0.002714620867775741,-0.0002419602018399747,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.0104,-21.689999999999987,,利率下行,中利率
2005-10-12,质量,盈利质量,0.0067228736604494355,0.0058154600678106405,0.008288120733746407,0.000907413592638795,-0.0015652470732969714,0.000907413592638795,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.0104,-21.689999999999987,,利率下行,中利率
2005-10-12,规模,中证500,0.015203925669696527,0.0058154600678106405,0.008288120733746407,0.009388465601885887,0.006915804935950121,0.009388465601885887,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.0104,-21.689999999999987,,利率下行,中利率
2005-10-12,动量,300动量,0.00816165665708768,0.0058154600678106405,0.008288120733746407,0.0023461965892770387,-0.00012646407665872772,0.0023461965892770387,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.0104,-21.689999999999987,,利率下行,中利率
