日期,企业生命周期阶段,生命周期代理指数,生命周期指数代码,生命周期代理收益,沪深300收益,生命周期代理超额收益,阶段编号,阶段名称,市场状态,阶段细分,阶段事件,市场26周收益,市场52周收益,市场26周年化波动率,市场52周最大回撤,波动环境,10年期国债收益率,13周利率变化bp,26周利率变化bp,利率方向,利率水平
2005-07-06,初创期,北证50,899050.BJ,,,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.536,,,,中利率
2005-07-06,成长期,创业板50,399673.SZ,,,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.536,,,,中利率
2005-07-06,成熟期,中证A50,930050.CSI,,,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.536,,,,中利率
2005-07-06,调整期,上国改革,H50052.CSI,,,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.536,,,,中利率
2005-07-13,初创期,北证50,899050.BJ,,0.0013704011081348,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2273,,,,中利率
2005-07-13,成长期,创业板50,399673.SZ,,0.0013704011081348,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2273,,,,中利率
2005-07-13,成熟期,中证A50,930050.CSI,,0.0013704011081348,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2273,,,,中利率
2005-07-13,调整期,上国改革,H50052.CSI,,0.0013704011081348,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2273,,,,中利率
2005-07-20,初创期,北证50,899050.BJ,,-0.010535288201480086,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3833,,,,中利率
2005-07-20,成长期,创业板50,399673.SZ,,-0.010535288201480086,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3833,,,,中利率
2005-07-20,成熟期,中证A50,930050.CSI,,-0.010535288201480086,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3833,,,,中利率
2005-07-20,调整期,上国改革,H50052.CSI,,-0.010535288201480086,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3833,,,,中利率
2005-07-27,初创期,北证50,899050.BJ,,0.055511671371382576,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.5569,,,,高利率
2005-07-27,成长期,创业板50,399673.SZ,,0.055511671371382576,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.5569,,,,高利率
2005-07-27,成熟期,中证A50,930050.CSI,,0.055511671371382576,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.5569,,,,高利率
2005-07-27,调整期,上国改革,H50052.CSI,,0.055511671371382576,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.5569,,,,高利率
2005-08-03,初创期,北证50,899050.BJ,,0.027328283940785347,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2242,,,,中利率
2005-08-03,成长期,创业板50,399673.SZ,,0.027328283940785347,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2242,,,,中利率
2005-08-03,成熟期,中证A50,930050.CSI,,0.027328283940785347,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2242,,,,中利率
2005-08-03,调整期,上国改革,H50052.CSI,,0.027328283940785347,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2242,,,,中利率
2005-08-10,初创期,北证50,899050.BJ,,0.028173698866619468,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2313,,,,中利率
2005-08-10,成长期,创业板50,399673.SZ,,0.028173698866619468,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2313,,,,中利率
2005-08-10,成熟期,中证A50,930050.CSI,,0.028173698866619468,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2313,,,,中利率
2005-08-10,调整期,上国改革,H50052.CSI,,0.028173698866619468,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2313,,,,中利率
2005-08-17,初创期,北证50,899050.BJ,,0.010643588180564212,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3434,,,,中利率
2005-08-17,成长期,创业板50,399673.SZ,,0.010643588180564212,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3434,,,,中利率
2005-08-17,成熟期,中证A50,930050.CSI,,0.010643588180564212,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3434,,,,中利率
2005-08-17,调整期,上国改革,H50052.CSI,,0.010643588180564212,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3434,,,,中利率
2005-08-24,初创期,北证50,899050.BJ,,-0.017748254671185126,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3213,,,,中利率
2005-08-24,成长期,创业板50,399673.SZ,,-0.017748254671185126,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3213,,,,中利率
2005-08-24,成熟期,中证A50,930050.CSI,,-0.017748254671185126,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3213,,,,中利率
2005-08-24,调整期,上国改革,H50052.CSI,,-0.017748254671185126,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3213,,,,中利率
2005-08-31,初创期,北证50,899050.BJ,,-0.00814435766226762,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.5608,,,,高利率
2005-08-31,成长期,创业板50,399673.SZ,,-0.00814435766226762,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.5608,,,,高利率
2005-08-31,成熟期,中证A50,930050.CSI,,-0.00814435766226762,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.5608,,,,高利率
2005-08-31,调整期,上国改革,H50052.CSI,,-0.00814435766226762,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.5608,,,,高利率
2005-09-07,初创期,北证50,899050.BJ,,0.024584822252875504,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.4427,,,,中利率
2005-09-07,成长期,创业板50,399673.SZ,,0.024584822252875504,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.4427,,,,中利率
2005-09-07,成熟期,中证A50,930050.CSI,,0.024584822252875504,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.4427,,,,中利率
2005-09-07,调整期,上国改革,H50052.CSI,,0.024584822252875504,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.4427,,,,中利率
2005-09-14,初创期,北证50,899050.BJ,,0.02484827604484141,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3046,,,,中利率
2005-09-14,成长期,创业板50,399673.SZ,,0.02484827604484141,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3046,,,,中利率
2005-09-14,成熟期,中证A50,930050.CSI,,0.02484827604484141,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3046,,,,中利率
2005-09-14,调整期,上国改革,H50052.CSI,,0.02484827604484141,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3046,,,,中利率
2005-09-21,初创期,北证50,899050.BJ,,-0.014504559018996388,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3698,,,,中利率
2005-09-21,成长期,创业板50,399673.SZ,,-0.014504559018996388,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3698,,,,中利率
2005-09-21,成熟期,中证A50,930050.CSI,,-0.014504559018996388,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3698,,,,中利率
2005-09-21,调整期,上国改革,H50052.CSI,,-0.014504559018996388,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3698,,,,中利率
2005-09-28,初创期,北证50,899050.BJ,,-0.05043597824175983,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.206,,,,中利率
2005-09-28,成长期,创业板50,399673.SZ,,-0.05043597824175983,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.206,,,,中利率
2005-09-28,成熟期,中证A50,930050.CSI,,-0.05043597824175983,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.206,,,,中利率
2005-09-28,调整期,上国改革,H50052.CSI,,-0.05043597824175983,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.206,,,,中利率
2005-10-05,初创期,北证50,899050.BJ,,0.013079065757331199,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.206,-33.00000000000001,,利率下行,中利率
2005-10-05,成长期,创业板50,399673.SZ,,0.013079065757331199,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.206,-33.00000000000001,,利率下行,中利率
2005-10-05,成熟期,中证A50,930050.CSI,,0.013079065757331199,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.206,-33.00000000000001,,利率下行,中利率
2005-10-05,调整期,上国改革,H50052.CSI,,0.013079065757331199,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.206,-33.00000000000001,,利率下行,中利率
2005-10-12,初创期,北证50,899050.BJ,,0.0058154600678106405,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.0104,-21.689999999999987,,利率下行,中利率
2005-10-12,成长期,创业板50,399673.SZ,,0.0058154600678106405,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.0104,-21.689999999999987,,利率下行,中利率
2005-10-12,成熟期,中证A50,930050.CSI,,0.0058154600678106405,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.0104,-21.689999999999987,,利率下行,中利率
2005-10-12,调整期,上国改革,H50052.CSI,,0.0058154600678106405,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.0104,-21.689999999999987,,利率下行,中利率
2005-10-19,初创期,北证50,899050.BJ,,-0.02215647297154366,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,2.9127,-47.06000000000002,,利率下行,低利率
2005-10-19,成长期,创业板50,399673.SZ,,-0.02215647297154366,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,2.9127,-47.06000000000002,,利率下行,低利率
2005-10-19,成熟期,中证A50,930050.CSI,,-0.02215647297154366,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,2.9127,-47.06000000000002,,利率下行,低利率
2005-10-19,调整期,上国改革,H50052.CSI,,-0.02215647297154366,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,2.9127,-47.06000000000002,,利率下行,低利率
2005-10-26,初创期,北证50,899050.BJ,,-0.01962165565173013,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,2.8096,-74.73,,利率下行,低利率
2005-10-26,成长期,创业板50,399673.SZ,,-0.01962165565173013,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,2.8096,-74.73,,利率下行,低利率
2005-10-26,成熟期,中证A50,930050.CSI,,-0.01962165565173013,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,2.8096,-74.73,,利率下行,低利率
2005-10-26,调整期,上国改革,H50052.CSI,,-0.01962165565173013,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,2.8096,-74.73,,利率下行,低利率
2005-11-02,初创期,北证50,899050.BJ,,-0.00587276800869041,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,2.979,-24.52000000000001,,利率下行,中利率
2005-11-02,成长期,创业板50,399673.SZ,,-0.00587276800869041,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,2.979,-24.52000000000001,,利率下行,中利率
2005-11-02,成熟期,中证A50,930050.CSI,,-0.00587276800869041,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,2.979,-24.52000000000001,,利率下行,中利率
2005-11-02,调整期,上国改革,H50052.CSI,,-0.00587276800869041,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,2.979,-24.52000000000001,,利率下行,中利率
2005-11-09,初创期,北证50,899050.BJ,,0.002896818621592523,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.1317,-9.960000000000013,,利率震荡,中利率
2005-11-09,成长期,创业板50,399673.SZ,,0.002896818621592523,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.1317,-9.960000000000013,,利率震荡,中利率
2005-11-09,成熟期,中证A50,930050.CSI,,0.002896818621592523,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.1317,-9.960000000000013,,利率震荡,中利率
2005-11-09,调整期,上国改革,H50052.CSI,,0.002896818621592523,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.1317,-9.960000000000013,,利率震荡,中利率
2005-11-16,初创期,北证50,899050.BJ,,-0.02699765632536799,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.5099,16.65000000000001,,利率上行,中利率
2005-11-16,成长期,创业板50,399673.SZ,,-0.02699765632536799,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.5099,16.65000000000001,,利率上行,中利率
2005-11-16,成熟期,中证A50,930050.CSI,,-0.02699765632536799,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.5099,16.65000000000001,,利率上行,中利率
2005-11-16,调整期,上国改革,H50052.CSI,,-0.02699765632536799,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.5099,16.65000000000001,,利率上行,中利率
2005-11-23,初创期,北证50,899050.BJ,,0.01691925009404449,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3553,3.4000000000000252,,利率震荡,中利率
2005-11-23,成长期,创业板50,399673.SZ,,0.01691925009404449,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3553,3.4000000000000252,,利率震荡,中利率
2005-11-23,成熟期,中证A50,930050.CSI,,0.01691925009404449,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3553,3.4000000000000252,,利率震荡,中利率
2005-11-23,调整期,上国改革,H50052.CSI,,0.01691925009404449,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3553,3.4000000000000252,,利率震荡,中利率
2005-11-30,初创期,北证50,899050.BJ,,-0.0005907233493440689,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3255,-23.53000000000001,,利率下行,中利率
2005-11-30,成长期,创业板50,399673.SZ,,-0.0005907233493440689,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3255,-23.53000000000001,,利率下行,中利率
2005-11-30,成熟期,中证A50,930050.CSI,,-0.0005907233493440689,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3255,-23.53000000000001,,利率下行,中利率
2005-11-30,调整期,上国改革,H50052.CSI,,-0.0005907233493440689,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.3255,-23.53000000000001,,利率下行,中利率
2005-12-07,初创期,北证50,899050.BJ,,-0.0018965967422149843,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.269,-17.369999999999976,,利率下行,中利率
2005-12-07,成长期,创业板50,399673.SZ,,-0.0018965967422149843,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.269,-17.369999999999976,,利率下行,中利率
2005-12-07,成熟期,中证A50,930050.CSI,,-0.0018965967422149843,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.269,-17.369999999999976,,利率下行,中利率
2005-12-07,调整期,上国改革,H50052.CSI,,-0.0018965967422149843,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.269,-17.369999999999976,,利率下行,中利率
2005-12-14,初创期,北证50,899050.BJ,,0.02631821030420456,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2309,-7.37000000000001,,利率震荡,中利率
2005-12-14,成长期,创业板50,399673.SZ,,0.02631821030420456,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2309,-7.37000000000001,,利率震荡,中利率
2005-12-14,成熟期,中证A50,930050.CSI,,0.02631821030420456,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2309,-7.37000000000001,,利率震荡,中利率
2005-12-14,调整期,上国改革,H50052.CSI,,0.02631821030420456,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.2309,-7.37000000000001,,利率震荡,中利率
2005-12-21,初创期,北证50,899050.BJ,,0.014873407971138342,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.1296,-24.020000000000017,,利率下行,中利率
2005-12-21,成长期,创业板50,399673.SZ,,0.014873407971138342,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.1296,-24.020000000000017,,利率下行,中利率
2005-12-21,成熟期,中证A50,930050.CSI,,0.014873407971138342,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.1296,-24.020000000000017,,利率下行,中利率
2005-12-21,调整期,上国改革,H50052.CSI,,0.014873407971138342,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.1296,-24.020000000000017,,利率下行,中利率
2005-12-28,初创期,北证50,899050.BJ,,0.014583672579438822,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.1641,-4.190000000000005,,利率震荡,中利率
2005-12-28,成长期,创业板50,399673.SZ,,0.014583672579438822,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.1641,-4.190000000000005,,利率震荡,中利率
2005-12-28,成熟期,中证A50,930050.CSI,,0.014583672579438822,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.1641,-4.190000000000005,,利率震荡,中利率
2005-12-28,调整期,上国改革,H50052.CSI,,0.014583672579438822,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,,,,,,3.1641,-4.190000000000005,,利率震荡,中利率
2006-01-04,初创期,北证50,899050.BJ,,0.016256491307292675,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.12782469254353335,,0.1828169283325994,,中波动,3.072,-13.39999999999999,-46.4,利率下行,中利率
2006-01-04,成长期,创业板50,399673.SZ,,0.016256491307292675,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.12782469254353335,,0.1828169283325994,,中波动,3.072,-13.39999999999999,-46.4,利率下行,中利率
2006-01-04,成熟期,中证A50,930050.CSI,,0.016256491307292675,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.12782469254353335,,0.1828169283325994,,中波动,3.072,-13.39999999999999,-46.4,利率下行,中利率
2006-01-04,调整期,上国改革,H50052.CSI,,0.016256491307292675,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.12782469254353335,,0.1828169283325994,,中波动,3.072,-13.39999999999999,-46.4,利率下行,中利率
2006-01-11,初创期,北证50,899050.BJ,,0.04338259503242936,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.1839536379573461,,0.19061798029505447,,中波动,3.0678,5.7399999999999896,-15.949999999999998,利率震荡,中利率
2006-01-11,成长期,创业板50,399673.SZ,,0.04338259503242936,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.1839536379573461,,0.19061798029505447,,中波动,3.0678,5.7399999999999896,-15.949999999999998,利率震荡,中利率
2006-01-11,成熟期,中证A50,930050.CSI,,0.04338259503242936,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.1839536379573461,,0.19061798029505447,,中波动,3.0678,5.7399999999999896,-15.949999999999998,利率震荡,中利率
2006-01-11,调整期,上国改革,H50052.CSI,,0.04338259503242936,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.1839536379573461,,0.19061798029505447,,中波动,3.0678,5.7399999999999896,-15.949999999999998,利率震荡,中利率
2006-01-18,初创期,北证50,899050.BJ,,-0.0006080197029170176,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.2207123984987176,,0.18521752236951872,,中波动,2.9972,8.44999999999998,-38.610000000000035,利率震荡,中利率
2006-01-18,成长期,创业板50,399673.SZ,,-0.0006080197029170176,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.2207123984987176,,0.18521752236951872,,中波动,2.9972,8.44999999999998,-38.610000000000035,利率震荡,中利率
2006-01-18,成熟期,中证A50,930050.CSI,,-0.0006080197029170176,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.2207123984987176,,0.18521752236951872,,中波动,2.9972,8.44999999999998,-38.610000000000035,利率震荡,中利率
2006-01-18,调整期,上国改革,H50052.CSI,,-0.0006080197029170176,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.2207123984987176,,0.18521752236951872,,中波动,2.9972,8.44999999999998,-38.610000000000035,利率震荡,中利率
2006-01-25,初创期,北证50,899050.BJ,,0.028766303943237537,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.1886396263204131,,0.17435362203823068,,中波动,2.9589,14.929999999999977,-59.80000000000003,利率上行,中利率
2006-01-25,成长期,创业板50,399673.SZ,,0.028766303943237537,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.1886396263204131,,0.17435362203823068,,中波动,2.9589,14.929999999999977,-59.80000000000003,利率上行,中利率
2006-01-25,成熟期,中证A50,930050.CSI,,0.028766303943237537,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.1886396263204131,,0.17435362203823068,,中波动,2.9589,14.929999999999977,-59.80000000000003,利率上行,中利率
2006-01-25,调整期,上国改革,H50052.CSI,,0.028766303943237537,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.1886396263204131,,0.17435362203823068,,中波动,2.9589,14.929999999999977,-59.80000000000003,利率上行,中利率
2006-02-01,初创期,北证50,899050.BJ,,0.0,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.15241939073791033,,0.17080479504899435,,中波动,2.9589,-2.010000000000023,-26.53000000000003,利率震荡,中利率
2006-02-01,成长期,创业板50,399673.SZ,,0.0,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.15241939073791033,,0.17080479504899435,,中波动,2.9589,-2.010000000000023,-26.53000000000003,利率震荡,中利率
2006-02-01,成熟期,中证A50,930050.CSI,,0.0,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.15241939073791033,,0.17080479504899435,,中波动,2.9589,-2.010000000000023,-26.53000000000003,利率震荡,中利率
2006-02-01,调整期,上国改革,H50052.CSI,,0.0,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.15241939073791033,,0.17080479504899435,,中波动,2.9589,-2.010000000000023,-26.53000000000003,利率震荡,中利率
2006-02-08,初创期,北证50,899050.BJ,,0.02751528973772288,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.13531451976337583,,0.16559279179354994,,中波动,2.9715,-16.02000000000001,-25.980000000000025,利率下行,中利率
2006-02-08,成长期,创业板50,399673.SZ,,0.02751528973772288,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.13531451976337583,,0.16559279179354994,,中波动,2.9715,-16.02000000000001,-25.980000000000025,利率下行,中利率
2006-02-08,成熟期,中证A50,930050.CSI,,0.02751528973772288,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.13531451976337583,,0.16559279179354994,,中波动,2.9715,-16.02000000000001,-25.980000000000025,利率下行,中利率
2006-02-08,调整期,上国改革,H50052.CSI,,0.02751528973772288,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.13531451976337583,,0.16559279179354994,,中波动,2.9715,-16.02000000000001,-25.980000000000025,利率下行,中利率
